alpha	precision	recall	pred.col	F1
0.000142	0.157894736842105	1	ABC.Matched.QuantPCHiC.ABC.Score	0.272727272727273
0.00014	0.155172413793103	1	ABC.Matched.QuantPCHiC.ABC.Score	0.26865671641791
6.8e-05	0.152542372881356	1	ABC.Matched.QuantPCHiC.ABC.Score	0.264705882352941
6.2e-05	0.15	1	ABC.Matched.QuantPCHiC.ABC.Score	0.260869565217391
4.5e-05	0.147540983606557	1	ABC.Matched.QuantPCHiC.ABC.Score	0.257142857142857
3.6e-05	0.145161290322581	1	ABC.Matched.QuantPCHiC.ABC.Score	0.253521126760563
0	0.123287671232877	1	ABC.Matched.QuantPCHiC.ABC.Score	0.219512195121951
Inf	NA	0	hardcode.distance	NA
-1962	0	0	hardcode.distance	0
-11517	0	0	hardcode.distance	0
-12962	0.333333333333333	0.111111111111111	hardcode.distance	0.166666666666667
-15615	0.25	0.111111111111111	hardcode.distance	0.153846153846154
-18191	0.2	0.111111111111111	hardcode.distance	0.142857142857143
-24072	0.333333333333333	0.222222222222222	hardcode.distance	0.266666666666667
-26111	0.428571428571429	0.333333333333333	hardcode.distance	0.375
-26661.5	0.375	0.333333333333333	hardcode.distance	0.352941176470588
-27336	0.333333333333333	0.333333333333333	hardcode.distance	0.333333333333333
-29596	0.4	0.444444444444444	hardcode.distance	0.421052631578947
-34035	0.454545454545455	0.555555555555556	hardcode.distance	0.5
-41669	0.416666666666667	0.555555555555556	hardcode.distance	0.476190476190476
-44571	0.461538461538462	0.666666666666667	hardcode.distance	0.545454545454546
-52222	0.5	0.777777777777778	hardcode.distance	0.608695652173913
-53327.5	0.466666666666667	0.777777777777778	hardcode.distance	0.583333333333333
-56977	0.4375	0.777777777777778	hardcode.distance	0.56
-57923	0.470588235294118	0.888888888888889	hardcode.distance	0.615384615384615
-60878	0.5	1	hardcode.distance	0.666666666666667
-64693	0.473684210526316	1	hardcode.distance	0.642857142857143
-66029	0.45	1	hardcode.distance	0.620689655172414
-72597	0.428571428571429	1	hardcode.distance	0.6
-73032	0.409090909090909	1	hardcode.distance	0.580645161290323
-80666	0.391304347826087	1	hardcode.distance	0.5625
-96989	0.375	1	hardcode.distance	0.545454545454546
-97343	0.36	1	hardcode.distance	0.529411764705882
-98283	0.346153846153846	1	hardcode.distance	0.514285714285714
-98902	0.333333333333333	1	hardcode.distance	0.5
-102426	0.321428571428571	1	hardcode.distance	0.486486486486487
-105104	0.310344827586207	1	hardcode.distance	0.473684210526316
-120214	0.3	1	hardcode.distance	0.461538461538461
-120774	0.290322580645161	1	hardcode.distance	0.45
-126061	0.28125	1	hardcode.distance	0.439024390243902
-139790	0.272727272727273	1	hardcode.distance	0.428571428571429
-140347	0.264705882352941	1	hardcode.distance	0.418604651162791
-143776	0.257142857142857	1	hardcode.distance	0.409090909090909
-144784	0.25	1	hardcode.distance	0.4
-149596	0.243243243243243	1	hardcode.distance	0.391304347826087
-150498	0.236842105263158	1	hardcode.distance	0.382978723404255
-151842	0.230769230769231	1	hardcode.distance	0.375
-155120	0.225	1	hardcode.distance	0.36734693877551
-159146	0.219512195121951	1	hardcode.distance	0.36
-166715	0.214285714285714	1	hardcode.distance	0.352941176470588
-188430	0.209302325581395	1	hardcode.distance	0.346153846153846
-191962	0.204545454545455	1	hardcode.distance	0.339622641509434
-197317	0.2	1	hardcode.distance	0.333333333333333
-208242	0.195652173913043	1	hardcode.distance	0.327272727272727
-209601	0.191489361702128	1	hardcode.distance	0.321428571428571
-214691	0.1875	1	hardcode.distance	0.315789473684211
-214929	0.183673469387755	1	hardcode.distance	0.310344827586207
-220002	0.18	1	hardcode.distance	0.305084745762712
-223775	0.176470588235294	1	hardcode.distance	0.3
-245281.5	0.173076923076923	1	hardcode.distance	0.295081967213115
-253527	0.169811320754717	1	hardcode.distance	0.290322580645161
-261429	0.166666666666667	1	hardcode.distance	0.285714285714286
-263073	0.163636363636364	1	hardcode.distance	0.28125
-263475	0.160714285714286	1	hardcode.distance	0.276923076923077
-268378	0.157894736842105	1	hardcode.distance	0.272727272727273
-276387	0.155172413793103	1	hardcode.distance	0.26865671641791
-277663	0.152542372881356	1	hardcode.distance	0.264705882352941
-278520.5	0.15	1	hardcode.distance	0.260869565217391
-279231	0.147540983606557	1	hardcode.distance	0.257142857142857
-279971.5	0.145161290322581	1	hardcode.distance	0.253521126760563
-300266	0.142857142857143	1	hardcode.distance	0.25
-324705	0.140625	1	hardcode.distance	0.246575342465753
-327378	0.138461538461538	1	hardcode.distance	0.243243243243243
-339422	0.136363636363636	1	hardcode.distance	0.24
-345967	0.134328358208955	1	hardcode.distance	0.236842105263158
-369403	0.132352941176471	1	hardcode.distance	0.233766233766234
-372640	0.130434782608696	1	hardcode.distance	0.230769230769231
-373740	0.128571428571429	1	hardcode.distance	0.227848101265823
-386797	0.126760563380282	1	hardcode.distance	0.225
-394192	0.125	1	hardcode.distance	0.222222222222222
-409661	0.123287671232877	1	hardcode.distance	0.219512195121951
Inf	NA	0	PCHiC.Javierre.score	NA
0	0.123287671232877	1	PCHiC.Javierre.score	0.219512195121951
